
"ID","Statut","Titre","Identifiant","Description","Catégorie","Thème","Propriétaire","Diffuseur","Note","Couverture","Langue","Date publication","Periode validitée","Date mise à jour","Mots clés","Licence","URL",
 
     106,"pub","Marchés conclus","VilleMTP_MTP_MarchésConclus_2013","Cette donnée renseigne les marchés conclus (fournitures, travaux) par la ville au-dessus de 20.000 € HT (article 133 du code des marchés publics). Pour certaines années les données renseignent des marchés entre 4.000 € HT et 20.000 € HT. L’article 133 du Code des Marchés Publics oblige à publier la liste des marchés conclus de l’année précédente dans le courant du 1er trimestre de l’année suivante.","Politique Publique &amp; Démocratie","Société","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","31.01.2013","Annuelle","2013-01-31","marché public ; achat ; prestation ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Marches-conclus" 
     105,"pub","Achats","VilleMTP_MTP_Achats_2013","Cette donnée renseigne les marchés publics (MAPA) effectués par la centrale d’achat de la Ville de Montpellier. Il s’agit avant tout d’achats de fournitures de tous types. 

Les marchés au dessus des seuils de l’article 26 du code sont soumis aux procédures formalisées imposées par le droit communautaire. Au-dessous de ces seuils, les principes constitutionnels n’imposent que le respect de principes fondamentaux, liberté d’accès, égalité de traitement des candidats et transparence des procédures, mais en laissant toute liberté aux acheteurs, dans le cadre de ces principes, d’organiser leur procédure comme ils l’entendent. Le code des marchés publics les désigne comme marchés à procédure adaptée (MAPA) parce que la procédure doit être adaptée à la nature et aux caractéristiques du besoin à satisfaire, au nombre ou à la localisation des opérateurs économiques susceptibles d’y répondre ainsi qu’aux circonstances de l’achat.","Politique Publique &amp; Démocratie","Services d&#8217;utilité publique, communication","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","17.01.2013","Annuelle","2013-01-17","Achat ; marché public ; MAPA ; fourniture ; dépense ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Achats" 
     104,"pub","Tarifs","VilleMTP_MTP_Tarifs_2013","Cette donnée renseigne l’ensemble des tarifs montpelliérains qui seront applicables au 1er janvier 2013. Les ressources liées à ces différents tarifs représentent annuellement environ 20 M€ de recettes de fonctionnement. La tarification est accompagnée de 2 annexes, l’annexe 1 relative aux zonages de tarification pour les terrasses et l’annexe 2 relatives dédiées au calcul d’indemnité suite aux dommages sur les arbres. 

Les fichiers sont fournis en format pdf afin de conserver la signature préfectorale qui garantie le caractère exécutoire de la délibération municipale. 

Pour plus de lisibilité, les tarifs sont classés en 3 catégories : 

1 – Les tarifs relatifs aux services à la population 

2 – Les redevances d’occupation du domaine public 

3 – Les refacturations 

1-1 : Les Etablissements d’Accueil du Jeune Enfant (EAJE) 

1-2 : La restauration scolaire 

1-3 : Les Accueils de Loisirs Associés à l’Ecole (ALAE) 

1-4 : Les Accueils de Loisirs Sans Hébergement (ALSH) 

1-5 : Les prestations destinées à la jeunesse 

1-7 : Les activités socio-culturelles des Maisons Pour Tous 

1-8 : La Serre Amazonienne 

1-9 : Le parcours muséographique 

1-10 : Le théâtre Jean Vilar 

2-1 : Les locations de salles 

2-2 : La mise à disposition des locaux scolaires 

2-4 : La location des jardins familiaux 

2-5 : L’occupation du domaine public routier 

2-6 : Taxes et redevances d’occupation du domaine public 

2-7 : Les droits de voirie relatifs au stationnement 

2-8 : Les redevances relatives aux réseaux et télécommunications 

3-1 : Refacturation des prestations de reprographie et de petites fournitures 

3-2 : Refacturation des prestations d’entretien des espaces verts 

3-3 : Refacturation des prestations de nettoyage 

3-4 : Refacturation des travaux de voirie pour le compte des tiers 

3-5 : Refacturation des travaux de raccordement au réseau pluvial pour le compte des tiers 

3-6 : Refacturation de matériel et prestations de travaux divers 

3-7 : Refacturation des services exceptionnels pour le compte des tiers 

3-8 : Refacturation des concessions funéraires &amp; redevances 

3-9 : Plan de Déplacement des Entreprises","Politique Publique &amp; Démocratie","Services d&#8217;utilité publique, communication","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","11.01.2013","Annuelle","2013-01-11","tarif ; service public ; redevance ; domaine public ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Tarifs" 
     103,"pub","Déclarations d’Intention d’Aliéner (DIA)","VilleMTP_MTP_DIA_2011","Cette donnée renseigne les déclarations d’intention d’aliéner (DIA) de 2008 à 2011 pour la Commune de Montpellier. Lors de la vente d’un bien immobilier les notaires ont obligation d’informer la mairie des détails de la vente afin que la mairie puisse se substituer à l’acquéreur, elle utilise alors son droit de préemption. Cette donnée comporte les informations brutes dans le premier onglet, pour les suivants il s’agit d’un traitement statistique par type de bien, surface, type d’acquéreur, ou encore évolution des prix. 

Dans les versions Excels, sur l’onglet 3, il s’agit d’un tableau dynamique par quartier, il suffit de remplacer les cellules 1 E et F, par les cellules J et K correspondantes au quartier désiré. 

Ces données sont accompagnées par des traitements cartographiques de certaines données, compilés sous forme d’images dans un document PowerPoint.","Urbanisme","Planification, cadastre","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","19.11.2012","Annuelle","2012-11-19","DIA ; déclaration d’intention d’aliéner ; immobilier ; vente ; notaire ; urbanisme ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Declarations-d-Intention-d-Aliener" 
     102,"pub","Permis de construire","VilleMTP_MTP_PermisConst_2012","Cette donnée renseigne les permis de construire favorables délivrés sur la Commune de Montpellier depuis le 01/01/2000. ","Urbanisme","Planification, cadastre","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","19.11.2012","Annuelle","2012-11-19","permis de construire ; urbanisme ; immobilier ; aménagement ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Permis-de-construire" 
     101,"pub","Carrefours à feux","VilleMTP_MTP_Signalisation_2012","Cette donnée renseigne l’emplacement des carrefours à feux de la Ville de Montpellier, dont ceux équipés d’un système de signalisation sonore destiné aux personnes malvoyantes et aveugles.","Equipements","Localisation","Ville de Montpellier","Ville de Montpellier","","Montpellier","français","17.10.2012","Annuelle","2012-10-17","carrefour ; feux tricolores ; signalisation ; feux rouges ; handicap ; malvoyant ; aveugle ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Carrefours-a-feux" 
     100,"pub","Résultats des élections","VilleMTP_MTP_Elections_2012","Résultats des élections sur la commune de Montpellier, par bureau de vote et par élection depuis le premier tour des élections cantonales du 20 mars 1994, jusqu’au second tour des élections législatives du 17 juin 2012.","Politique Publique &amp; Démocratie","Société","Ville de Montpellier","Ville de Montpellier","","Montpellier","français","10.09.2012","Annuelle","2012-09-10","élection ; politique ; résultat ; cantonale ; présidentielle ; législative ; municipale ; européenne : régionale ; référendum ; démocratie ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Resultats-des-elections" 
     99,"pub","Aires de jeux par type","VilleMTP_MTP_JeuEnfantType_2012","Cette donnée renseigne l’emplacement des aires de jeux pour enfants sur la commune de Montpellier par type de jeu.","Sports &amp; Loisirs","Localisation","Ville de Montpellier","Ville de Montpellier","","Montpellier","français","05.09.2012","Annuelle","2012-09-05","aire de jeu ; jeu ; enfant ; loisir ; parc ; jardin ; sport ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Aires-de-jeux-par-type" 
     98,"pub","Aires de jeux par âge","VilleMTP_MTP_JeuEnfantAge_2012","Cette donnée renseigne l’emplacement des aires de jeux pour enfants sur la commune de Montpellier par âge de jeu.","Sports &amp; Loisirs","Localisation","Ville de Montpellier","Ville de Montpellier","","Montpellier","français","05.09.2012","Annuelle","2012-09-05","aire de jeu ; jeu ; enfant ; loisir ; parc ; jardin ; sport ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Aires-de-jeux-par-age" 
     97,"pub","Téléphones publics","OSM_MTP_TelephonePublic_2012","Publication des données OpenStreetMap à titre expérimental. Cette donnée renseigne l’emplacement des téléphones publics à Montpellier. Cette donnée n’est pas une donnée institutionnelle issue des services de la Ville, il s’agit d’une donnée citoyenne extraite d’OpenStreetMap. Pour rappel il ne s’agit pas de données métiers, de fait le référentiel utilisé pour la collecte et le stockage ne sont pas du ressort de la ville, mais d’OpenStreetMap. Ceci implique aussi que les données mises à disposition ne sont pas exhaustives, il peut manquer des éléments. Vous êtes ensuite libre de vous engager ou pas à rendre ces bases les plus complètes possible. Enfin, la licence de réutilisation des données n’est pas la même que celle qui encadre les données de la Ville de Montpellier. Alors que les données issues des services sont sous Licence Ouverte, les données issues d’OpenStreetMap sont encadrées par la Licence ODbL. Elles sont donc mises à disposition sur ce portail sous leur licence d’origine.","Localisation","Localisation","OpenStreetMap","Ville de Montpellier","","Ville de Montpellier","français","16.07.2012","Annuelle","2012-07-16","téléphone public ; télécommunication ; openstreetmap ; montpellier","ODbL","http://opendata.montpelliernumerique.fr/Telephones-publics" 
     96,"pub","Stations services","OSM_MTP_StationService_2012","Publication des données OpenStreetMap à titre expérimental. Cette donnée renseigne l’emplacement des stations essence à Montpellier. Cette donnée n’est pas une donnée institutionnelle issue des services de la Ville, il s’agit d’une donnée citoyenne extraite d’OpenStreetMap. Pour rappel il ne s’agit pas de données métiers, de fait le référentiel utilisé pour la collecte et le stockage ne sont pas du ressort de la ville, mais d’OpenStreetMap. Ceci implique aussi que les données mises à disposition ne sont pas exhaustives, il peut manquer des éléments. Vous êtes ensuite libre de vous engager ou pas à rendre ces bases les plus complètes possible. Enfin, la licence de réutilisation des données n’est pas la même que celle qui encadre les données de la Ville de Montpellier. Alors que les données issues des services sont sous Licence Ouverte, les données issues d’OpenStreetMap sont encadrées par la Licence ODbL. Elles sont donc mises à disposition sur ce portail sous leur licence d’origine.","Proximité","Structure, constructions humaines","OpenStreetMap","Ville de Montpellier","","Ville de Montpellier","français","16.07.2012","Annuelle","2012-07-16","station essence ; station service ; voiture ; carburant ; openstreetmap ; montpellier","ODbL","http://opendata.montpelliernumerique.fr/Stations-services" 
     95,"pub"," Points de collecte des déchets","OSM_MTP_Recyclage_2012","Publication des données OpenStreetMap à titre expérimental. Cette donnée renseigne l’emplacement des points de collecte des déchets à Montpellier. Cette donnée n’est pas une donnée institutionnelle issue des services de la Ville, il s’agit d’une donnée citoyenne extraite d’OpenStreetMap. Pour rappel il ne s’agit pas de données métiers, de fait le référentiel utilisé pour la collecte et le stockage ne sont pas du ressort de la ville, mais d’OpenStreetMap. Ceci implique aussi que les données mises à disposition ne sont pas exhaustives, il peut manquer des éléments. Vous êtes ensuite libre de vous engager ou pas à rendre ces bases les plus complètes possible. Enfin, la licence de réutilisation des données n’est pas la même que celle qui encadre les données de la Ville de Montpellier. Alors que les données issues des services sont sous Licence Ouverte, les données issues d’OpenStreetMap sont encadrées par la Licence ODbL. Elles sont donc mises à disposition sur ce portail sous leur licence d’origine.","Environnement","Services d&#8217;utilité publique, communication","OpenStreetMap","Ville de Montpellier","","Ville de Montpellier","français","16.07.2012","Annuelle","2012-07-16","déchet ; point de collecte ; recyclage ; poubelle ; propreté ; openstreetmap ; montpellier","ODbL","http://opendata.montpelliernumerique.fr/Points-de-collecte-des-dechets" 
     94,"pub","Pharmacie","OSM_MTP_Pharmacie_2012","Publication des données OpenStreetMap à titre expérimental. Cette donnée renseigne l’emplacement des pharmacie de la Ville de Montpellier. Cette donnée n’est pas une donnée institutionnelle issue des services de la Ville, il s’agit d’une donnée citoyenne extraite d’OpenStreetMap. Pour rappel il ne s’agit pas de données métiers, de fait le référentiel utilisé pour la collecte et le stockage ne sont pas du ressort de la ville, mais d’OpenStreetMap. Ceci implique aussi que les données mises à disposition ne sont pas exhaustives, il peut manquer des éléments. Vous êtes ensuite libre de vous engager ou pas à rendre ces bases les plus complètes possible. Enfin, la licence de réutilisation des données n’est pas la même que celle qui encadre les données de la Ville de Montpellier. Alors que les données issues des services sont sous Licence Ouverte, les données issues d’OpenStreetMap sont encadrées par la Licence ODbL. Elles sont donc mises à disposition sur ce portail sous leur licence d’origine.","Proximité","Santé","OpenStreetMap","Ville de Montpellier","","Ville de Montpellier","français","16.07.2012","Annuelle","2012-07-16","pharmacie ; santé ; soin ; médicament ; openstreetmap ; montpellier","ODbL","http://opendata.montpelliernumerique.fr/Pharmacie" 
     93,"pub","Boites aux lettres","OSM_MTP_BoiteLettre_2012","Publication des données OpenStreetMap à titre expérimental. Cette donnée renseigne l’emplacement des boites aux lettres à Montpellier. Cette donnée n’est pas une donnée institutionnelle issue des services de la Ville, il s’agit d’une donnée citoyenne extraite d’OpenStreetMap. Pour rappel il ne s’agit pas de données métiers, de fait le référentiel utilisé pour la collecte et le stockage ne sont pas du ressort de la ville, mais d’OpenStreetMap. Ceci implique aussi que les données mises à disposition ne sont pas exhaustives, il peut manquer des éléments. Vous êtes ensuite libre de vous engager ou pas à rendre ces bases les plus complètes possible. Enfin, la licence de réutilisation des données n’est pas la même que celle qui encadre les données de la Ville de Montpellier. Alors que les données issues des services sont sous Licence Ouverte, les données issues d’OpenStreetMap sont encadrées par la Licence ODbL. Elles sont donc mises à disposition sur ce portail sous leur licence d’origine.","Proximité","Localisation","OpenStreetMap","Ville de Montpellier","","Ville de Montpellier","français","16.07.2012","Annuelle","2012-07-16","boite aux lettres ; poste ; courrier ; openstreetmap ; montpellier","ODbL","http://opendata.montpelliernumerique.fr/Boites-aux-lettres" 
     92,"pub","Distributeurs de billets","OSM_MTP_Atm_2012","Publication des données OpenStreetMap à titre expérimental. Cette donnée renseigne l’emplacement des distributeurs de billets à Montpellier. Cette donnée n’est pas une donnée institutionnelle issue des services de la Ville, il s’agit d’une donnée citoyenne extraite d’OpenStreetMap. Pour rappel il ne s’agit pas de données métiers, de fait le référentiel utilisé pour la collecte et le stockage ne sont pas du ressort de la ville, mais d’OpenStreetMap. Ceci implique aussi que les données mises à disposition ne sont pas exhaustives, il peut manquer des éléments. Vous êtes ensuite libre de vous engager ou pas à rendre ces bases les plus complètes possible. Enfin, la licence de réutilisation des données n’est pas la même que celle qui encadre les données de la Ville de Montpellier. Alors que les données issues des services sont sous Licence Ouverte, les données issues d’OpenStreetMap sont encadrées par la Licence ODbL. Elles sont donc mises à disposition sur ce portail sous leur licence d’origine.","Economie","Localisation","OpenStreetMap","Ville de Montpellier","","Ville de Montpellier","français","16.07.2012","Annuelle","2012-07-16","distributeur de billet ; argent ; atm ; openstreetmap ; montpellier","ODbL","http://opendata.montpelliernumerique.fr/Distributeurs-de-billets" 
     91,"pub","Manifestations sportives","VilleMTP_MTP_ManifestationSportives_2012","Cette donnée renseigne les principaux événements sportifs ayant lieu à Montpellier.","Sports &amp; Loisirs","Société","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","12.07.2012","Annuelle","2012-07-12","événement sportif ; calendrier ; sport ; loisir ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Manifestations-sportives" 
     90,"pub","Equipements sportifs","VilleMTP_MTP_EquipementSportif_2012","Cette donnée renseigne la liste des équipements sportifs de la Ville de Montpellier, ces informations sont aussi incluses dans le fichier global des établissements publics.","Sports &amp; Loisirs","Structure, constructions humaines","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","12.07.2012","Annuelle","2012-07-12","sport ; équipement sportif ; stade ; gymnase ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Equipements-sportifs" 
     89,"pub","Monuments","VilleMTP_MTP_Monuments_2012","Cette donnée renseigne l’emplacement des monuments (statue, bassin, stèle…) présents dans les espaces verts de la Ville de Montpellier.","Patrimoine / Tourisme","Structure, constructions humaines","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","12.07.2012","Annuelle","2012-07-12","monument ; espace vert ; parc ; statue ; fontaine ; stèle ; plaque ; tombe ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Monuments" 
     88,"pub","Statistiques de la Maison de la Prévention Santé ","VilleMTP_MTP_DonnéesDRPMPS_2012","Cette donnée renseigne les statistiques relatives à la Maison de la Prévention Santé de la Ville de Montpellier.","Politique Publique &amp; Démocratie","Santé","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","12.07.2012","Annuelle","2012-07-12","santé ; prévention ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Statistiques-de-la-Maison-de-la" 
     87,"pub","Défibrillateurs","VilleMTP_MTP_Défibrillateur_2012","Cette donnée renseigne l’emplacement des défibrillateurs présents dans les bâtiments publics, non publics et municipaux de la Ville de Montpellier. Les défibrillateurs municipaux sont représentés en vert, ceux présents dans d'autres bâtiments institutionnels (agglomération, Hôpital) sont représentés en bleu et ceux dans des bâtiments privés (Hôtel, centre commercial) sont représentés en rouge.","Localisation","Santé","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","12.07.2012","Annuelle","2012-12-03","défibrillateur ; santé ; urgence ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Defibrillateurs" 
     86,"pub","Places GIG GIC","VilleMTP_MTP_PlacesGIG_2012","Cette donnée renseigne l’emplacement des places réservées GIG et GIC sur toute la commune de Montpellier. Contrairement à la donnée &#171; places réservées &#187; déjà présente sur le portail open data, cette dernière renseigne uniquement les places réservées aux Personnes à Mobilité Réduite, mais sur tout la commune et non uniquement sur le secteur payant comme c’était le cas précédemment. 

Le champ SV/SH correspond à la signalisation verticale/horizontale, le champ DIMENSIONS à la Conformité basée sur le critère &#171; Dimensions de la place &#187; et enfin le champ ACCES_TROT correspond lui à la Conformité basée sur le critère &#171; Accessibilité au Trottoir &#187;","Transport","Localisation","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","28.06.2012","Annuelle","2012-06-28","stationnement ; places ; handicap  ; transport ; GIG ; GIC ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Places-GIG-GIC" 
     85,"pub","Bureaux de vote","VilleMTP_MTP_BureauxVote_2012","Cette donnée (surfacique) renseigne l’attachement aux bureaux de vote de la Ville de Montpellier.","Politique Publique &amp; Démocratie","Localisation","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","21.06.2012","Annuelle","2012-06-21","bureaux de vote ; élection ; découpage électoral ; démocratie ; citoyenneté ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Bureaux-de-vote" 
     84,"pub","Cantons","VilleMTP_MTP_Cantons_2012","Cette donnée (surfacique) renseigne les cantons de la Ville de Montpellier. Les cantons sont les divisions territoriales pour l’élection des conseillers généraux","Politique Publique &amp; Démocratie","Localisation","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","21.06.2012","Annuelle","2012-06-21","canton  ; élection ; découpage électoral ; démocratie ; citoyenneté ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Cantons" 
     83,"pub","Circonscriptions","VilleMTP_MTP_Circonscriptions_2012","Cette donnée (surfacique) renseigne les circonscriptions de la Ville de Montpellier. Les circonscriptions sont des divisions territoriales à des fins électorales pour des élections comme les élections municipales et législatives.","Politique Publique &amp; Démocratie","Localisation","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","21.06.2012","Annuelle","2012-06-21","circonscription ; élection ; découpage électoral ; démocratie ; citoyenneté ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Circonscriptions" 
     82,"pub","Orthophoto 2011","VilleMTP_MTP_OrthoPhoto_2011","Cette donnée n’est pas une donnée brute comme nous avons l’habitude de mettre à disposition, néanmoins il nous semble important que ce type d’information soit accessible aux citoyens. 

Il s’agit de l’orthophoto de la ville de Montpellier réalisée en 2011. 

Une orthophoto se définit simplement comme une prise de vue aérienne de la surface terrestre. Le document d’origine est découpé en plus de 230 dalles, ces dernières ont été assemblées en une seule dalle pour un confort de lecture. Le résultat est de fait un peu moins précis que le document d’origine, mais reste de très bonne qualité (précision 16 cm, en Lambert 93). 

Il s’agit quand même d’un document de 3.6 go datant de 2011. Ce document est téléchargeable sous le format .ecw (Enhanced Compression Wavelet) qui nécessite un logiciel particulier pour être ouvert. Nous pouvons vous conseiller Quantum GIS qui est une solution SIG en open source. Une fois installé, il vous faudra faire : &#171; Ajouter une couche raster &#187;.","Urbanisme","Imagerie, cartes de base, occupation des terres","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","13.06.2012","Annuelle","2012-06-13","orthophoto ; photo aérienne ; satellite : photographie : montepllier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Orthophoto-2011" 
     81,"pub","Attributions des subventions","VilleMTP_MTP_AttribSub_2012","Cette donnée renseigne le montant des subventions attribuées par la ville de Montpellier. À noter qu’il s’agit là de la principale session d’attribution des subventions au titre de 2012, mais que d’autres dossiers de demande sont en cours d’instruction et pourront faire l’objet d’une attribution tout au long de l’année. 

Ces attributions de subventions sont assorties d’engagements définis par la réglementation en vigueur et par les documents suivants qui garantissent la bonne utilisation des deniers publics, ainsi : 

Les structures bénéficiaires d’une subvention inférieure ou égale à 3 000 € transmettront, par mesure de simplification administrative, une lettre ; 

Les structures bénéficiaires d’une subvention supérieure à 3 000 € s’engageront sur la base d’une convention avec la Ville de Montpellier. 

Les subventions se répartissent en trois catégories : Subvention de fonctionnement (F) pour la gestion des activités courantes de l’association ; Subvention pour une manifestation ou un projet (M) pour les frais liés à une manifestation, un tournoi, une conférence, une exposition.. . Subvention pour un investissement pour la réalisation de travaux, l’acquisition d’un véhicule ou du gros matériel (I). 

Afin d’illustrer ces chiffres, nous avons créé une visualisation des données par grand thème. ","Vie associative","Société","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","22.05.2012","Annuelle","2012-05-22","subvention ; association ; aide ; financement ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Attributions-des-subventions" 
     80,"pub","Indice prévisionnel de qualité de l'air","AirLR_LR_IndiceAir_2012","Cette donnée renseigne l’indice prévisionnel de qualité de l’air en Languedoc Roussillon. Il est disponible sous le format .csv. 

Le fichier .csv, mis à jour quotidiennement à 18h, concatène depuis le 23 mars 2012 les indices prévisionnels de qualité de l’air pour le lendemain dans 13 villes du Languedoc Roussillon (Alès ; Bagnols ; Béziers ; Carcassonne ; Lunel ; Mende ; Millau ; Montpellier ; Narbonne Nîmes ; Rodez ; Sète ; Perpignan).","Environnement","Climatologie, météorologie, atmosphère","AIR LR","AIR LR","","Région Languedoc-Roussillon","français","21.05.2012","Journalière","2012-05-21","air ; environnement ; qualité ; pollution ; indice qualité air ; AIR LR ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Indice-de-qualite-de-l-air" 
     79,"pub","Stations de mesure de la qualité de l'air","AirLR_LR_StationAir_2012","Cette donnée renseigne la localisation des stations métrologiques de collecte des données relatives à la qualité de l’air en Languedoc Roussillon. Cette donnée est gérée et exploitée par AIR Languedoc-Roussillon. 

AIR Languedoc-Roussillon est l'organisme agréé par l'État pour la mise en œuvre de la surveillance de la qualité de l'air et la diffusion de l'information sur les cinq départements de la région Languedoc-Roussillon. Cette mission d'intérêt général s'inscrit dans le cadre de la loi sur l'air et l'utilisation rationnelle de l'énergie du 30 décembre 1996, intégrée depuis au Code de l'environnement.","Environnement","Climatologie, météorologie, atmosphère","AIR LR","AIR LR","","Région Languedoc-Roussillon","français","21.05.2012","Annuelle","2012-05-21","air ; environnement ; qualité ; pollution ; station métrologique ; AIR LR ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Stations-qualite-de-l-air" 
     78,"pub","État civil","VilleMTP_MTP_EtatCivil_2012","Cette donnée renseigne, par année, le nombre de naissance et de mariage ayant eu lieu dans la commune de Montpellier depuis 2000.","Démographie","Société","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","09.05.2012","Annuelle","2012-05-09","mariage ; naissance ; état civil ; donnée sociodémographique ; statistique ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Etat-civil" 
     77,"pub","Prénoms","VilleMTP_MTP_Prénoms_2012","Cette donnée renseigne les prénoms les plus donnés à Montpellier depuis 2000. ","Démographie","Société","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","09.05.2012","Annuelle","2012-05-09","prénom ; naissance ; statistique ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Prenoms" 
     76,"pub","Affichage libre","VilleMTP_MTP_AffichageLibre_2012","Ce fichier renseigne l’emplacement des panneaux d’affichage libre de la Ville de Montpellier. L’affichage libre permet l’expression libre d’acteurs non lucratifs sur divers supports répartis sur une commune.","Equipements","Localisation","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","25.04.2012","Annuelle","2012-04-25","affichage libre ; panneau ; expression ; liberté ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Affichage-libre" 
     75,"pub","Nombre de décès","VilleMTP_MTP_NbreDécès_2012","Cette donnée renseigne le nombre de décès depuis 2000. Elle est divisée entre le nombre de transcriptions de décès (montpelliérains de naissance décédés hors Montpellier), le nombre de décès sur la commune et le nombre de décès d’enfants sans vie. ","Démographie","Société","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","25.04.2012","Annuelle","2012-04-25","décès ; démographie ; population ; statistique ; montpellier ","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Nombre-de-deces" 
     74,"pub","Accessibilité des établissements recevant du public (ERP)","VilleMTP_MTP_AccERP_2012","Ce fichier renseigne l’accessibilité handicap de certains établissements recevant du public (ERP). La colonne ELM_ETAT correspond au niveau de mise en accessibilité (05= simple, 06=lourd, 07=complexe, 08=conforme).","Equipements","Structure, constructions humaines","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","22.03.2012","Annuelle","2012-03-22","accessibilité ; ERP ; handicap ; bâtiment ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Accessibilite-des-batiments" 
     73,"pub","Budget exécuté 2005-2010","VilleMTP_MTP_BudgetAnt_2012","Budget exécuté de la ville de Montpellier de 2005 à 2010, avec un traitement complémentaire pour 2009 et 2010 dans les versions xls et ods.","Politique Publique &amp; Démocratie","Économie","Ville de Montpellier","Ville de Montpellier","","Ville de Montpellier","français","02.03.2012","Annuelle","2012-03-02","budget ; finance ; dépenses ; recettes ; impôt ; montpellier","LICENCE OUVERTE / OPEN LICENCE","http://opendata.montpelliernumerique.fr/Budget-execute-2005-2011" 
